Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
17	0	259	appFace://	InSatisfiedInterests	6.87195e-22	0	0	0
17	0	259	appFace://	InTimedOutInterests	6.71089e-16	0	0	0
17	0	259	appFace://	OutSatisfiedInterests	6.87195e-22	0	0	0
17	0	259	appFace://	OutTimedOutInterests	1.07374e-15	0	0	0
17	0	-1	all	SatisfiedInterests	7.97146e-22	0	0	0
17	0	-1	all	TimedOutInterests	1.74483e-15	0	0	0
17.5	0	1	internal://	InInterests	0	0	0	0
17.5	0	1	internal://	OutInterests	0	0	0	0
17.5	0	1	internal://	InData	0	0	0	0
17.5	0	1	internal://	OutData	0	0	0	0
17.5	0	1	internal://	InNacks	0	0	0	0
17.5	0	1	internal://	OutNacks	0	0	0	0
17.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
17.5	0	1	internal://	InTimedOutInterests	0	0	0	0
17.5	0	1	internal://	OutSatisfiedInterests	1.92415e-23	0	0	0
17.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
17.5	0	2	internal://	InInterests	0	0	0	0
17.5	0	2	internal://	OutInterests	0	0	0	0
17.5	0	2	internal://	InData	0	0	0	0
17.5	0	2	internal://	OutData	0	0	0	0
17.5	0	2	internal://	InNacks	0	0	0	0
17.5	0	2	internal://	OutNacks	0	0	0	0
17.5	0	2	internal://	InSatisfiedInterests	1.09951e-23	0	0	0
17.5	0	2	internal://	InTimedOutInterests	0	0	0	0
17.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
17.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
17.5	0	256	internal://	InInterests	0	0	0	0
17.5	0	256	internal://	OutInterests	0	0	0	0
17.5	0	256	internal://	InData	0	0	0	0
17.5	0	256	internal://	OutData	0	0	0	0
17.5	0	256	internal://	InNacks	0	0	0	0
17.5	0	256	internal://	OutNacks	0	0	0	0
17.5	0	256	internal://	InSatisfiedInterests	8.24634e-24	0	0	0
17.5	0	256	internal://	InTimedOutInterests	0	0	0	0
17.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
17.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
17.5	0	257	appFace://	InInterests	2.74878e-22	0	0	0
17.5	0	257	appFace://	OutInterests	7.55914e-22	0	0	0
17.5	0	257	appFace://	InData	1.37439e-22	6.76457e-23	0	0
17.5	0	257	appFace://	OutData	0	0	0	0
17.5	0	257	appFace://	InNacks	0	0	0	0
17.5	0	257	appFace://	OutNacks	0	0	0	0
17.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
17.5	0	257	appFace://	InTimedOutInterests	1.07374e-16	0	0	0
17.5	0	257	appFace://	OutSatisfiedInterests	1.37439e-22	0	0	0
17.5	0	257	appFace://	OutTimedOutInterests	2.41592e-16	0	0	0
17.5	0	258	appFace://	InInterests	4.12317e-22	0	0	0
17.5	0	258	appFace://	OutInterests	7.55914e-22	0	0	0
17.5	0	258	appFace://	InData	0	0	0	0
17.5	0	258	appFace://	OutData	1.37439e-22	6.76457e-23	0	0
17.5	0	258	appFace://	InNacks	0	0	0	0
17.5	0	258	appFace://	OutNacks	0	0	0	0
17.5	0	258	appFace://	InSatisfiedInterests	1.37439e-22	0	0	0
17.5	0	258	appFace://	InTimedOutInterests	1.07374e-16	0	0	0
17.5	0	258	appFace://	OutSatisfiedInterests	1.37439e-22	0	0	0
17.5	0	258	appFace://	OutTimedOutInterests	2.41592e-16	0	0	0
17.5	0	259	appFace://	InInterests	4.81036e-22	0	0	0
17.5	0	259	appFace://	OutInterests	6.87195e-22	0	0	0
17.5	0	259	appFace://	InData	0	0	0	0
17.5	0	259	appFace://	OutData	1.37439e-22	6.76457e-23	0	0
17.5	0	259	appFace://	InNacks	0	0	0	0
17.5	0	259	appFace://	OutNacks	0	0	0	0
17.5	0	259	appFace://	InSatisfiedInterests	1.37439e-22	0	0	0
17.5	0	259	appFace://	InTimedOutInterests	1.34218e-16	0	0	0
17.5	0	259	appFace://	OutSatisfiedInterests	1.37439e-22	0	0	0
17.5	0	259	appFace://	OutTimedOutInterests	2.14748e-16	0	0	0
17.5	0	-1	all	SatisfiedInterests	1.59429e-22	0	0	0
17.5	0	-1	all	TimedOutInterests	3.48966e-16	0	0	0
18	0	1	internal://	InInterests	0	0	0	0
18	0	1	internal://	OutInterests	0	0	0	0
18	0	1	internal://	InData	0	0	0	0
18	0	1	internal://	OutData	0	0	0	0
18	0	1	internal://	InNacks	0	0	0	0
18	0	1	internal://	OutNacks	0	0	0	0
18	0	1	internal://	InSatisfiedInterests	0	0	0	0
18	0	1	internal://	InTimedOutInterests	0	0	0	0
18	0	1	internal://	OutSatisfiedInterests	3.84829e-24	0	0	0
18	0	1	internal://	OutTimedOutInterests	0	0	0	0
18	0	2	internal://	InInterests	0	0	0	0
18	0	2	internal://	OutInterests	0	0	0	0
18	0	2	internal://	InData	0	0	0	0
18	0	2	internal://	OutData	0	0	0	0
18	0	2	internal://	InNacks	0	0	0	0
18	0	2	internal://	OutNacks	0	0	0	0
18	0	2	internal://	InSatisfiedInterests	2.19902e-24	0	0	0
18	0	2	internal://	InTimedOutInterests	0	0	0	0
18	0	2	internal://	OutSatisfiedInterests	0	0	0	0
18	0	2	internal://	OutTimedOutInterests	0	0	0	0
18	0	256	internal://	InInterests	0	0	0	0
18	0	256	internal://	OutInterests	0	0	0	0
18	0	256	internal://	InData	0	0	0	0
18	0	256	internal://	OutData	0	0	0	0
18	0	256	internal://	InNacks	0	0	0	0
18	0	256	internal://	OutNacks	0	0	0	0
18	0	256	internal://	InSatisfiedInterests	1.64927e-24	0	0	0
18	0	256	internal://	InTimedOutInterests	0	0	0	0
18	0	256	internal://	OutSatisfiedInterests	0	0	0	0
18	0	256	internal://	OutTimedOutInterests	0	0	0	0
18	0	257	appFace://	InInterests	5.49756e-23	0	0	0
18	0	257	appFace://	OutInterests	1.51183e-22	0	0	0
18	0	257	appFace://	InData	2.74878e-23	1.35291e-23	0	0
18	0	257	appFace://	OutData	0	0	0	0
18	0	257	appFace://	InNacks	0	0	0	0
18	0	257	appFace://	OutNacks	0	0	0	0
18	0	257	appFace://	InSatisfiedInterests	0	0	0	0
18	0	257	appFace://	InTimedOutInterests	2.14748e-17	0	0	0
18	0	257	appFace://	OutSatisfiedInterests	2.74878e-23	0	0	0
18	0	257	appFace://	OutTimedOutInterests	4.83184e-17	0	0	0
18	0	258	appFace://	InInterests	8.24634e-23	0	0	0
18	0	258	appFace://	OutInterests	1.51183e-22	0	0	0
18	0	258	appFace://	InData	0	0	0	0
18	0	258	appFace://	OutData	2.74878e-23	1.35291e-23	0	0
18	0	258	appFace://	InNacks	0	0	0	0
18	0	258	appFace://	OutNacks	0	0	0	0
18	0	258	appFace://	InSatisfiedInterests	2.74878e-23	0	0	0
18	0	258	appFace://	InTimedOutInterests	2.14748e-17	0	0	0
18	0	258	appFace://	OutSatisfiedInterests	2.74878e-23	0	0	0
18	0	258	appFace://	OutTimedOutInterests	4.83184e-17	0	0	0
18	0	259	appFace://	InInterests	9.62073e-23	0	0	0
18	0	259	appFace://	OutInterests	1.37439e-22	0	0	0
18	0	259	appFace://	InData	0	0	0	0
18	0	259	appFace://	OutData	2.74878e-23	1.35291e-23	0	0
18	0	259	appFace://	InNacks	0	0	0	0
18	0	259	appFace://	OutNacks	0	0	0	0
18	0	259	appFace://	InSatisfiedInterests	2.74878e-23	0	0	0
18	0	259	appFace://	InTimedOutInterests	2.68435e-17	0	0	0
18	0	259	appFace://	OutSatisfiedInterests	2.74878e-23	0	0	0
18	0	259	appFace://	OutTimedOutInterests	4.29497e-17	0	0	0
18	0	-1	all	SatisfiedInterests	3.18858e-23	0	0	0
18	0	-1	all	TimedOutInterests	6.97932e-17	0	0	0
18.5	0	1	internal://	InInterests	0	0	0	0
18.5	0	1	internal://	OutInterests	0	0	0	0
18.5	0	1	internal://	InData	0	0	0	0
18.5	0	1	internal://	OutData	0	0	0	0
18.5	0	1	internal://	InNacks	0	0	0	0
18.5	0	1	internal://	OutNacks	0	0	0	0
18.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
18.5	0	1	internal://	InTimedOutInterests	0	0	0	0
18.5	0	1	internal://	OutSatisfiedInterests	7.69658e-25	0	0	0
18.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
18.5	0	2	internal://	InInterests	0	0	0	0
18.5	0	2	internal://	OutInterests	0	0	0	0
18.5	0	2	internal://	InData	0	0	0	0
18.5	0	2	internal://	OutData	0	0	0	0
18.5	0	2	internal://	InNacks	0	0	0	0
18.5	0	2	internal://	OutNacks	0	0	0	0
18.5	0	2	internal://	InSatisfiedInterests	4.39805e-25	0	0	0
18.5	0	2	internal://	InTimedOutInterests	0	0	0	0
18.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
18.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
18.5	0	256	internal://	InInterests	0	0	0	0
18.5	0	256	internal://	OutInterests	0	0	0	0
18.5	0	256	internal://	InData	0	0	0	0
18.5	0	256	internal://	OutData	0	0	0	0
18.5	0	256	internal://	InNacks	0	0	0	0
18.5	0	256	internal://	OutNacks	0	0	0	0
18.5	0	256	internal://	InSatisfiedInterests	3.29853e-25	0	0	0
18.5	0	256	internal://	InTimedOutInterests	0	0	0	0
18.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
18.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
18.5	0	257	appFace://	InInterests	1.09951e-23	0	0	0
18.5	0	257	appFace://	OutInterests	3.02366e-23	0	0	0
18.5	0	257	appFace://	InData	5.49756e-24	2.70583e-24	0	0
18.5	0	257	appFace://	OutData	0	0	0	0
18.5	0	257	appFace://	InNacks	0	0	0	0
18.5	0	257	appFace://	OutNacks	0	0	0	0
18.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
18.5	0	257	appFace://	InTimedOutInterests	4.29497e-18	0	0	0
18.5	0	257	appFace://	OutSatisfiedInterests	5.49756e-24	0	0	0
18.5	0	257	appFace://	OutTimedOutInterests	9.66368e-18	0	0	0
18.5	0	258	appFace://	InInterests	1.64927e-23	0	0	0
18.5	0	258	appFace://	OutInterests	3.02366e-23	0	0	0
18.5	0	258	appFace://	InData	0	0	0	0
18.5	0	258	appFace://	OutData	5.49756e-24	2.70583e-24	0	0
18.5	0	258	appFace://	InNacks	0	0	0	0
18.5	0	258	appFace://	OutNacks	0	0	0	0
18.5	0	258	appFace://	InSatisfiedInterests	5.49756e-24	0	0	0
18.5	0	258	appFace://	InTimedOutInterests	4.29497e-18	0	0	0
18.5	0	258	appFace://	OutSatisfiedInterests	5.49756e-24	0	0	0
18.5	0	258	appFace://	OutTimedOutInterests	9.66368e-18	0	0	0
18.5	0	259	appFace://	InInterests	1.92415e-23	0	0	0
18.5	0	259	appFace://	OutInterests	2.74878e-23	0	0	0
18.5	0	259	appFace://	InData	0	0	0	0
18.5	0	259	appFace://	OutData	5.49756e-24	2.70583e-24	0	0
18.5	0	259	appFace://	InNacks	0	0	0	0
18.5	0	259	appFace://	OutNacks	0	0	0	0
18.5	0	259	appFace://	InSatisfiedInterests	5.49756e-24	0	0	0
18.5	0	259	appFace://	InTimedOutInterests	5.36871e-18	0	0	0
18.5	0	259	appFace://	OutSatisfiedInterests	5.49756e-24	0	0	0
18.5	0	259	appFace://	OutTimedOutInterests	8.58993e-18	0	0	0
18.5	0	-1	all	SatisfiedInterests	6.37717e-24	0	0	0
18.5	0	-1	all	TimedOutInterests	1.39586e-17	0	0	0
19	0	1	internal://	InInterests	0	0	0	0
19	0	1	internal://	OutInterests	0	0	0	0
19	0	1	internal://	InData	0	0	0	0
19	0	1	internal://	OutData	0	0	0	0
19	0	1	internal://	InNacks	0	0	0	0
19	0	1	internal://	OutNacks	0	0	0	0
19	0	1	internal://	InSatisfiedInterests	0	0	0	0
19	0	1	internal://	InTimedOutInterests	0	0	0	0
19	0	1	internal://	OutSatisfiedInterests	1.53932e-25	0	0	0
19	0	1	internal://	OutTimedOutInterests	0	0	0	0
19	0	2	internal://	InInterests	0	0	0	0
19	0	2	internal://	OutInterests	0	0	0	0
19	0	2	internal://	InData	0	0	0	0
19	0	2	internal://	OutData	0	0	0	0
19	0	2	internal://	InNacks	0	0	0	0
19	0	2	internal://	OutNacks	0	0	0	0
19	0	2	internal://	InSatisfiedInterests	8.79609e-26	0	0	0
19	0	2	internal://	InTimedOutInterests	0	0	0	0
19	0	2	internal://	OutSatisfiedInterests	0	0	0	0
19	0	2	internal://	OutTimedOutInterests	0	0	0	0
19	0	256	internal://	InInterests	0	0	0	0
19	0	256	internal://	OutInterests	0	0	0	0
19	0	256	internal://	InData	0	0	0	0
19	0	256	internal://	OutData	0	0	0	0
19	0	256	internal://	InNacks	0	0	0	0
19	0	256	internal://	OutNacks	0	0	0	0
19	0	256	internal://	InSatisfiedInterests	6.59707e-26	0	0	0
19	0	256	internal://	InTimedOutInterests	0	0	0	0
19	0	256	internal://	OutSatisfiedInterests	0	0	0	0
19	0	256	internal://	OutTimedOutInterests	0	0	0	0
19	0	257	appFace://	InInterests	2.19902e-24	0	0	0
19	0	257	appFace://	OutInterests	6.04731e-24	0	0	0
19	0	257	appFace://	InData	1.09951e-24	5.41166e-25	0	0
19	0	257	appFace://	OutData	0	0	0	0
19	0	257	appFace://	InNacks	0	0	0	0
19	0	257	appFace://	OutNacks	0	0	0	0
19	0	257	appFace://	InSatisfiedInterests	0	0	0	0
19	0	257	appFace://	InTimedOutInterests	8.58993e-19	0	0	0
19	0	257	appFace://	OutSatisfiedInterests	1.09951e-24	0	0	0
19	0	257	appFace://	OutTimedOutInterests	1.93274e-18	0	0	0
19	0	258	appFace://	InInterests	3.29853e-24	0	0	0
19	0	258	appFace://	OutInterests	6.04731e-24	0	0	0
19	0	258	appFace://	InData	0	0	0	0
19	0	258	appFace://	OutData	1.09951e-24	5.41166e-25	0	0
19	0	258	appFace://	InNacks	0	0	0	0
19	0	258	appFace://	OutNacks	0	0	0	0
19	0	258	appFace://	InSatisfiedInterests	1.09951e-24	0	0	0
19	0	258	appFace://	InTimedOutInterests	8.58993e-19	0	0	0
19	0	258	appFace://	OutSatisfiedInterests	1.09951e-24	0	0	0
19	0	258	appFace://	OutTimedOutInterests	1.93274e-18	0	0	0
19	0	259	appFace://	InInterests	3.84829e-24	0	0	0
19	0	259	appFace://	OutInterests	5.49756e-24	0	0	0
19	0	259	appFace://	InData	0	0	0	0
19	0	259	appFace://	OutData	1.09951e-24	5.41166e-25	0	0
19	0	259	appFace://	InNacks	0	0	0	0
19	0	259	appFace://	OutNacks	0	0	0	0
19	0	259	appFace://	InSatisfiedInterests	1.09951e-24	0	0	0
19	0	259	appFace://	InTimedOutInterests	1.07374e-18	0	0	0
19	0	259	appFace://	OutSatisfiedInterests	1.09951e-24	0	0	0
19	0	259	appFace://	OutTimedOutInterests	1.71799e-18	0	0	0
19	0	-1	all	SatisfiedInterests	1.27543e-24	0	0	0
19	0	-1	all	TimedOutInterests	2.79173e-18	0	0	0
19.5	0	1	internal://	InInterests	0	0	0	0
19.5	0	1	internal://	OutInterests	0	0	0	0
19.5	0	1	internal://	InData	0	0	0	0
19.5	0	1	internal://	OutData	0	0	0	0
19.5	0	1	internal://	InNacks	0	0	0	0
19.5	0	1	internal://	OutNacks	0	0	0	0
19.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
19.5	0	1	internal://	InTimedOutInterests	0	0	0	0
19.5	0	1	internal://	OutSatisfiedInterests	3.07863e-26	0	0	0
19.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
19.5	0	2	internal://	InInterests	0	0	0	0
19.5	0	2	internal://	OutInterests	0	0	0	0
19.5	0	2	internal://	InData	0	0	0	0
19.5	0	2	internal://	OutData	0	0	0	0
19.5	0	2	internal://	InNacks	0	0	0	0
19.5	0	2	internal://	OutNacks	0	0	0	0
19.5	0	2	internal://	InSatisfiedInterests	1.75922e-26	0	0	0
19.5	0	2	internal://	InTimedOutInterests	0	0	0	0
19.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
19.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
19.5	0	256	internal://	InInterests	0	0	0	0
19.5	0	256	internal://	OutInterests	0	0	0	0
19.5	0	256	internal://	InData	0	0	0	0
19.5	0	256	internal://	OutData	0	0	0	0
19.5	0	256	internal://	InNacks	0	0	0	0
19.5	0	256	internal://	OutNacks	0	0	0	0
19.5	0	256	internal://	InSatisfiedInterests	1.31941e-26	0	0	0
19.5	0	256	internal://	InTimedOutInterests	0	0	0	0
19.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
19.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
19.5	0	257	appFace://	InInterests	4.39805e-25	0	0	0
19.5	0	257	appFace://	OutInterests	1.20946e-24	0	0	0
19.5	0	257	appFace://	InData	2.19902e-25	1.08233e-25	0	0
19.5	0	257	appFace://	OutData	0	0	0	0
19.5	0	257	appFace://	InNacks	0	0	0	0
19.5	0	257	appFace://	OutNacks	0	0	0	0
19.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
19.5	0	257	appFace://	InTimedOutInterests	1.71799e-19	0	0	0
19.5	0	257	appFace://	OutSatisfiedInterests	2.19902e-25	0	0	0
19.5	0	257	appFace://	OutTimedOutInterests	3.86547e-19	0	0	0
19.5	0	258	appFace://	InInterests	6.59707e-25	0	0	0
19.5	0	258	appFace://	OutInterests	1.20946e-24	0	0	0
19.5	0	258	appFace://	InData	0	0	0	0
19.5	0	258	appFace://	OutData	2.19902e-25	1.08233e-25	0	0
19.5	0	258	appFace://	InNacks	0	0	0	0
19.5	0	258	appFace://	OutNacks	0	0	0	0
19.5	0	258	appFace://	InSatisfiedInterests	2.19902e-25	0	0	0
19.5	0	258	appFace://	InTimedOutInterests	1.71799e-19	0	0	0
19.5	0	258	appFace://	OutSatisfiedInterests	2.19902e-25	0	0	0
19.5	0	258	appFace://	OutTimedOutInterests	3.86547e-19	0	0	0
19.5	0	259	appFace://	InInterests	7.69658e-25	0	0	0
19.5	0	259	appFace://	OutInterests	1.09951e-24	0	0	0
19.5	0	259	appFace://	InData	0	0	0	0
19.5	0	259	appFace://	OutData	2.19902e-25	1.08233e-25	0	0
19.5	0	259	appFace://	InNacks	0	0	0	0
19.5	0	259	appFace://	OutNacks	0	0	0	0
19.5	0	259	appFace://	InSatisfiedInterests	2.19902e-25	0	0	0
19.5	0	259	appFace://	InTimedOutInterests	2.14748e-19	0	0	0
19.5	0	259	appFace://	OutSatisfiedInterests	2.19902e-25	0	0	0
19.5	0	259	appFace://	OutTimedOutInterests	3.43597e-19	0	0	0
19.5	0	-1	all	SatisfiedInterests	2.55087e-25	0	0	0
19.5	0	-1	all	TimedOutInterests	5.58346e-19	0	0	0
20	0	1	internal://	InInterests	0	0	0	0
20	0	1	internal://	OutInterests	0	0	0	0
20	0	1	internal://	InData	0	0	0	0
20	0	1	internal://	OutData	0	0	0	0
20	0	1	internal://	InNacks	0	0	0	0
20	0	1	internal://	OutNacks	0	0	0	0
20	0	1	internal://	InSatisfiedInterests	0	0	0	0
20	0	1	internal://	InTimedOutInterests	0	0	0	0
20	0	1	internal://	OutSatisfiedInterests	6.15727e-27	0	0	0
20	0	1	internal://	OutTimedOutInterests	0	0	0	0
20	0	2	internal://	InInterests	0	0	0	0
20	0	2	internal://	OutInterests	0	0	0	0
20	0	2	internal://	InData	0	0	0	0
20	0	2	internal://	OutData	0	0	0	0
20	0	2	internal://	InNacks	0	0	0	0
20	0	2	internal://	OutNacks	0	0	0	0
20	0	2	internal://	InSatisfiedInterests	3.51844e-27	0	0	0
20	0	2	internal://	InTimedOutInterests	0	0	0	0
20	0	2	internal://	OutSatisfiedInterests	0	0	0	0
20	0	2	internal://	OutTimedOutInterests	0	0	0	0
20	0	256	internal://	InInterests	0	0	0	0
20	0	256	internal://	OutInterests	0	0	0	0
20	0	256	internal://	InData	0	0	0	0
20	0	256	internal://	OutData	0	0	0	0
20	0	256	internal://	InNacks	0	0	0	0
20	0	256	internal://	OutNacks	0	0	0	0
20	0	256	internal://	InSatisfiedInterests	2.63883e-27	0	0	0
20	0	256	internal://	InTimedOutInterests	0	0	0	0
20	0	256	internal://	OutSatisfiedInterests	0	0	0	0
20	0	256	internal://	OutTimedOutInterests	0	0	0	0
20	0	257	appFace://	InInterests	8.79609e-26	0	0	0
20	0	257	appFace://	OutInterests	2.41893e-25	0	0	0
20	0	257	appFace://	InData	4.39805e-26	2.16466e-26	0	0
20	0	257	appFace://	OutData	0	0	0	0
20	0	257	appFace://	InNacks	0	0	0	0
20	0	257	appFace://	OutNacks	0	0	0	0
20	0	257	appFace://	InSatisfiedInterests	0	0	0	0
20	0	257	appFace://	InTimedOutInterests	3.43597e-20	0	0	0
20	0	257	appFace://	OutSatisfiedInterests	4.39805e-26	0	0	0
20	0	257	appFace://	OutTimedOutInterests	7.73094e-20	0	0	0
20	0	258	appFace://	InInterests	1.31941e-25	0	0	0
20	0	258	appFace://	OutInterests	2.41893e-25	0	0	0
20	0	258	appFace://	InData	0	0	0	0
20	0	258	appFace://	OutData	4.39805e-26	2.16466e-26	0	0
20	0	258	appFace://	InNacks	0	0	0	0
20	0	258	appFace://	OutNacks	0	0	0	0
20	0	258	appFace://	InSatisfiedInterests	4.39805e-26	0	0	0
20	0	258	appFace://	InTimedOutInterests	3.43597e-20	0	0	0
20	0	258	appFace://	OutSatisfiedInterests	4.39805e-26	0	0	0
20	0	258	appFace://	OutTimedOutInterests	7.73094e-20	0	0	0
20	0	259	appFace://	InInterests	1.53932e-25	0	0	0
20	0	259	appFace://	OutInterests	2.19902e-25	0	0	0
20	0	259	appFace://	InData	0	0	0	0
20	0	259	appFace://	OutData	4.39805e-26	2.16466e-26	0	0
20	0	259	appFace://	InNacks	0	0	0	0
20	0	259	appFace://	OutNacks	0	0	0	0
20	0	259	appFace://	InSatisfiedInterests	4.39805e-26	0	0	0
20	0	259	appFace://	InTimedOutInterests	4.29497e-20	0	0	0
20	0	259	appFace://	OutSatisfiedInterests	4.39805e-26	0	0	0
20	0	259	appFace://	OutTimedOutInterests	6.87195e-20	0	0	0
20	0	-1	all	SatisfiedInterests	5.10173e-26	0	0	0
20	0	-1	all	TimedOutInterests	1.11669e-19	0	0	0
20.5	0	1	internal://	InInterests	0	0	0	0
20.5	0	1	internal://	OutInterests	0	0	0	0
20.5	0	1	internal://	InData	0	0	0	0
20.5	0	1	internal://	OutData	0	0	0	0
20.5	0	1	internal://	InNacks	0	0	0	0
20.5	0	1	internal://	OutNacks	0	0	0	0
20.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
20.5	0	1	internal://	InTimedOutInterests	0	0	0	0
20.5	0	1	internal://	OutSatisfiedInterests	1.23145e-27	0	0	0
20.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
20.5	0	2	internal://	InInterests	0	0	0	0
20.5	0	2	internal://	OutInterests	0	0	0	0
20.5	0	2	internal://	InData	0	0	0	0
20.5	0	2	internal://	OutData	0	0	0	0
20.5	0	2	internal://	InNacks	0	0	0	0
20.5	0	2	internal://	OutNacks	0	0	0	0
20.5	0	2	internal://	InSatisfiedInterests	7.03687e-28	0	0	0
20.5	0	2	internal://	InTimedOutInterests	0	0	0	0
20.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
20.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
20.5	0	256	internal://	InInterests	0	0	0	0
20.5	0	256	internal://	OutInterests	0	0	0	0
20.5	0	256	internal://	InData	0	0	0	0
20.5	0	256	internal://	OutData	0	0	0	0
20.5	0	256	internal://	InNacks	0	0	0	0
20.5	0	256	internal://	OutNacks	0	0	0	0
20.5	0	256	internal://	InSatisfiedInterests	5.27766e-28	0	0	0
20.5	0	256	internal://	InTimedOutInterests	0	0	0	0
20.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
20.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
20.5	0	257	appFace://	InInterests	1.75922e-26	0	0	0
20.5	0	257	appFace://	OutInterests	4.83785e-26	0	0	0
20.5	0	257	appFace://	InData	8.79609e-27	4.32933e-27	0	0
20.5	0	257	appFace://	OutData	0	0	0	0
20.5	0	257	appFace://	InNacks	0	0	0	0
20.5	0	257	appFace://	OutNacks	0	0	0	0
20.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
20.5	0	257	appFace://	InTimedOutInterests	6.87195e-21	0	0	0
20.5	0	257	appFace://	OutSatisfiedInterests	8.79609e-27	0	0	0
20.5	0	257	appFace://	OutTimedOutInterests	1.54619e-20	0	0	0
20.5	0	258	appFace://	InInterests	2.63883e-26	0	0	0
20.5	0	258	appFace://	OutInterests	4.83785e-26	0	0	0
20.5	0	258	appFace://	InData	0	0	0	0
20.5	0	258	appFace://	OutData	8.79609e-27	4.32933e-27	0	0
20.5	0	258	appFace://	InNacks	0	0	0	0
20.5	0	258	appFace://	OutNacks	0	0	0	0
20.5	0	258	appFace://	InSatisfiedInterests	8.79609e-27	0	0	0
20.5	0	258	appFace://	InTimedOutInterests	6.87195e-21	0	0	0
20.5	0	258	appFace://	OutSatisfiedInterests	8.79609e-27	0	0	0
20.5	0	258	appFace://	OutTimedOutInterests	1.54619e-20	0	0	0
20.5	0	259	appFace://	InInterests	3.07863e-26	0	0	0
20.5	0	259	appFace://	OutInterests	4.39805e-26	0	0	0
20.5	0	259	appFace://	InData	0	0	0	0
20.5	0	259	appFace://	OutData	8.79609e-27	4.32933e-27	0	0
20.5	0	259	appFace://	InNacks	0	0	0	0
20.5	0	259	appFace://	OutNacks	0	0	0	0
20.5	0	259	appFace://	InSatisfiedInterests	8.79609e-27	0	0	0
20.5	0	259	appFace://	InTimedOutInterests	8.58993e-21	0	0	0
20.5	0	259	appFace://	OutSatisfiedInterests	8.79609e-27	0	0	0
20.5	0	259	appFace://	OutTimedOutInterests	1.37439e-20	0	0	0
20.5	0	-1	all	SatisfiedInterests	1.02035e-26	0	0	0
20.5	0	-1	all	TimedOutInterests	2.23338e-20	0	0	0
21	0	1	internal://	InInterests	0	0	0	0
21	0	1	internal://	OutInterests	0	0	0	0
21	0	1	internal://	InData	0	0	0	0
21	0	1	internal://	OutData	0	0	0	0
21	0	1	internal://	InNacks	0	0	0	0
21	0	1	internal://	OutNacks	0	0	0	0
21	0	1	internal://	InSatisfiedInterests	0	0	0	0
21	0	1	internal://	InTimedOutInterests	0	0	0	0
21	0	1	internal://	OutSatisfiedInterests	2.46291e-28	0	0	0
21	0	1	internal://	OutTimedOutInterests	0	0	0	0
21	0	2	internal://	InInterests	0	0	0	0
21	0	2	internal://	OutInterests	0	0	0	0
21	0	2	internal://	InData	0	0	0	0
21	0	2	internal://	OutData	0	0	0	0
21	0	2	internal://	InNacks	0	0	0	0
21	0	2	internal://	OutNacks	0	0	0	0
21	0	2	internal://	InSatisfiedInterests	1.40737e-28	0	0	0
21	0	2	internal://	InTimedOutInterests	0	0	0	0
21	0	2	internal://	OutSatisfiedInterests	0	0	0	0
21	0	2	internal://	OutTimedOutInterests	0	0	0	0
21	0	256	internal://	InInterests	0	0	0	0
21	0	256	internal://	OutInterests	0	0	0	0
21	0	256	internal://	InData	0	0	0	0
21	0	256	internal://	OutData	0	0	0	0
21	0	256	internal://	InNacks	0	0	0	0
21	0	256	internal://	OutNacks	0	0	0	0
21	0	256	internal://	InSatisfiedInterests	1.05553e-28	0	0	0
21	0	256	internal://	InTimedOutInterests	0	0	0	0
21	0	256	internal://	OutSatisfiedInterests	0	0	0	0
21	0	256	internal://	OutTimedOutInterests	0	0	0	0
21	0	257	appFace://	InInterests	3.51844e-27	0	0	0
21	0	257	appFace://	OutInterests	9.6757e-27	0	0	0
